representation,scheme,d_shape,d_native,local_density,u_ensemble,d_orientation,policy_a,g_peer,e_tv,peer_count,bin_sparsity
intervals_24_decimal6,acquisition_block_holdout,0.6657185476421345,0.0,1.5021363060137582,0.0,0.1802356744690046,0.0,0,0.11640858001713637,16,0.4166666666666667
intervals_24_decimal6,acquisition_block_holdout,4.095768194997973,0.0,0.24415444243677342,0.0,6.530577237349291,0.0,0,0.13408196501102232,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,5.320124039086975,0.0,0.18796554227927686,0.0,5.6106937399530805,0.0,0,0.2088478426771747,8,0.25
intervals_24_decimal6,acquisition_block_holdout,4.095768194997976,0.0,0.24415444243677328,0.0,6.596190052977344,0.0,0,0.2151340132734976,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,4.095768194997979,0.0,0.24415444243677306,0.0,6.748479284141927,0.0,0,0.2572485301986336,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,5.320124039086971,0.0,0.187965542279277,0.0,5.733698567281509,0.0,0,0.09755614717837979,8,0.25
intervals_24_decimal6,acquisition_block_holdout,4.095768194997973,0.0,0.24415444243677342,0.0,5.6408448450333495,0.0,0,0.09293052508764621,8,0.25
intervals_24_decimal6,acquisition_block_holdout,4.095768194997989,0.0,0.24415444243677248,0.0,6.613445940320395,0.0,0,0.038461538739625836,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,5.383837850316306,0.0,0.18574110658649368,0.0,5.922675280714944,0.0,0,0.17867373229245942,8,0.25
intervals_24_decimal6,acquisition_block_holdout,8.075756775474458,0.0,0.1238274043909958,0.0,6.959220410961485,0.0,0,0.06627898367006183,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,8.075756775474458,0.0,0.1238274043909958,0.0,5.449138079279117,0.0,0,0.09173185723354638,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,5.383837850316306,0.0,0.18574110658649368,0.0,4.421651900083847,0.0,0,0.10435005033559025,8,0.25
intervals_24_decimal6,acquisition_block_holdout,4.095768194997988,0.0,0.24415444243677253,0.0,5.449138079279117,0.0,0,0.03846708457436013,8,0.20833333333333334
intervals_24_decimal6,acquisition_block_holdout,4.095768194997975,0.0,0.2441544424367733,0.0,4.428477605390762,0.0,0,0.147250164195041,8,0.25
