representation,scheme,fold,row_index,e_tv,e_nll,d_shape,d_native,d_orientation,local_density,u_ensemble,g_peer,policy_a,peer_count
intervals_24_decimal6,sparse_realization_holdout,05,2012,0.09683351421611079,0.6789178594301313,0.8774520588834093,2.124386871062201,1.3452806760479326,1.139663403687875,0.12412941552514328,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2013,0.24408233570785273,1.1865184479122528,2.3455507585863935,3.004336724783508,1.7828817782914792,0.4263391002472595,0.08592303281019283,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2014,0.12128564232262545,0.6916852332377259,1.2322959268170852,3.779238810495719,0.936873872633048,0.8114933907011397,0.09092269616795035,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2015,0.23806331374764214,1.0082773874613158,1.8891265873757233,3.426955769493043,1.104831008655687,0.5293451517132837,0.1006749666943168,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2196,0.069800908455355,1.050484574293188,1.2425836072753895,2.8590531322641777,0.24351538281481308,0.804774820901346,0.08340033802629487,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2197,0.2705330357438117,0.8922911565913482,1.2912468371452128,3.2807041283757132,0.34290333482319435,0.774445265795095,0.07543575358386258,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2198,0.2589380013347638,1.0034264220989684,0.47530964384589186,2.0710678118654755,0.22450471758572565,2.1038916692467255,0.09670114127970723,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2199,0.29764326134132113,0.9164113929938712,1.3373202629381504,3.705470095485227,0.47183205396881717,0.7477640380644176,0.11282148876763527,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2200,0.14426503141302924,1.0914469222919827,0.8052297049273465,3.611101495803485,0.28076160257387667,1.2418816567257998,0.1525539084541991,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2201,0.247129820047545,0.996096332973406,0.7214938471957579,0.0,0.17949371398046382,1.3860132056381582,0.18138799469724143,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2202,0.1895844536414801,1.1193950872407457,0.7137303403033901,2.9793815964218395,0.22450471758572552,1.4010893800240065,0.1816004515022904,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2203,0.43728218944274366,1.09337929933362,0.3762152513567825,2.0710678118654746,0.23817134303891874,2.6580527939619683,0.07260772729975846,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2204,0.1660328219213265,0.7443017980814237,0.49222351017479654,2.247904266408073,0.24351538281481344,2.031597392909745,0.21597002181248845,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2205,0.3099380935275383,0.3709739658900809,0.6615272676747457,1.8380400262891723,0.28627196433024193,1.51165348560004,0.23969214694411226,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2206,0.4471376921175397,1.1357850903390374,0.5618820761956473,2.6649304573990844,0.23227076729064622,1.7797328698767747,0.11266359810594138,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2207,0.3196413176027242,0.9706002407841052,0.2852267004092291,1.2178803545437318,0.23227076729064594,3.505983130489711,0.09106418256933768,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2208,0.4933624370255031,1.2549992153741203,0.4722572805598767,1.4644660940672627,0.282376895928205,2.1174898538662372,0.17766505098739407,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2209,0.4142469048855021,1.0794799190318607,0.16876272721382776,2.1096733416757707,0.2055720799212203,5.925479023178904,0.089495081764486,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2210,0.5121372207148192,0.7177211026596912,0.4877001331993023,2.8039943800461664,0.24652861728220646,2.0504402847709344,0.0753262589225158,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2211,0.45299545682599063,1.073588332823953,0.8188233450406047,2.1756598322128546,0.18556109389079284,1.2212646428032787,0.07915202648009938,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2212,0.27737527241195387,0.8482284456675773,0.7982892647285178,2.705980500730985,0.2435153828148132,1.252678752156438,0.11803569072128801,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2213,0.16659568169551203,0.7494309443489975,0.5675813412008598,3.223184958825399,0.2270758859763782,1.761862005336981,0.18180754115761255,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2214,0.2367049925898415,0.994094110316003,0.6159611375097178,1.5280991135253166,0.28792068624433037,1.6234790461666477,0.06523829499479646,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2215,0.5033638954711802,1.422649105920382,0.48683381021416466,3.0310788315573487,0.23737419136077603,2.054089052607268,0.06685356062137253,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2216,0.2668876279875174,1.2372804630848926,0.6615272676747465,1.3052619222005153,0.21089050772992085,1.5116534856000383,0.09230648161654727,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2217,0.2790888637507291,1.058630198819394,0.5675813412008628,2.5881904510252074,0.23735197636340374,1.7618620053369716,0.16812314560792277,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2218,0.4634190453344706,0.6225378342303879,0.8551412622049497,3.004336724783508,0.17805622129922044,1.1693974366545445,0.18083079843152203,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2219,0.11321463211361181,1.0733995907678595,0.7214938471957579,1.5605167712176973,0.182625191453341,1.3860132056381582,0.13407002276421662,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2220,0.6182535326970893,0.9629985888806056,0.5068604204025862,2.071845421448818,0.2435153828148133,1.9729297450484016,0.11578968569491477,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2221,0.34340755042911686,0.42069177326360846,0.5068604204025869,1.3052619222005157,0.2204157446051727,1.9729297450483987,0.20913955202396795,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2222,0.383485221735007,0.4836729854322888,0.39660238282780047,2.635949956124576,0.17805622129922033,2.5214170244513805,0.2060919464623129,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2223,0.480160666135821,1.1749789598768738,0.2852267004092308,1.4644660940672627,0.11868709568038786,3.50598313048969,0.12264024758099318,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2224,0.1581186277962625,0.734480768524531,0.8551412622049511,2.6232381163764518,0.23735197636340372,1.1693974366545428,0.21528452301879472,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2225,0.6772062356534008,1.1307416601626434,0.5375979780036779,1.8380400262891723,0.2807616025738765,1.8601260438393215,0.15600084682704185,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2226,0.18789476527417093,0.9064971733659701,0.4870035774541358,2.268126494080901,0.34290333482319446,2.0533730064727838,0.18722265927108053,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2227,0.34442342281665644,1.116158718483668,0.9528291120348754,4.278530843156418,0.4747483827215514,1.0495061363777873,0.08979554118392552,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2228,0.24007025725864703,0.9705712444236713,0.2852267004092308,2.175659832212855,0.23227076729064597,3.50598313048969,0.10802839961914577,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2229,0.31227606493212506,0.8831729130683182,0.24067564598638883,1.4644660940672627,0.23735197636340374,4.154969631021803,0.046110400980683704,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2230,0.4663496193967501,1.1568454894651352,0.6105390307224129,1.3052619222005157,0.20592251601676825,1.6378969233412681,0.07884361295345803,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2231,0.6535731587368933,1.0600836189704013,0.5319423110201122,2.316219747932985,0.15267636971297638,1.8799031009251508,0.05257186043378682,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2412,0.0600294295576156,1.0485451287284415,2.0545688860625124,4.241936567896985,1.0140591328398358,0.48672011280987243,0.10118739366317497,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2413,0.25228072668325896,0.7681578033202703,0.46884262099596263,1.38714988847983,0.7318997815674738,2.1329118881634512,0.01798172371125306,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2414,0.45432940752826756,0.6057397957935705,1.3584353976563903,3.2667560936998874,1.1493154281188218,0.7361410058404155,0.09756894327055322,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2415,0.41946742991790525,0.5438093724722269,0.8259948830979909,3.4037990081470246,1.1580928774773078,1.2106612528268728,0.06118940601190296,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2416,0.15892538043956,0.712206533502182,1.2224878646311588,3.3141357403559177,0.8926893578397244,0.8180040300863957,0.0897644641068412,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2417,0.12081570522590643,0.8272986142941147,0.6246272371514539,2.2117128800329064,0.7254918388681505,1.600954842379903,0.06271004961696842,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2418,0.44844841814987024,1.3006390805369925,1.2530259592366038,2.316219747932985,0.9872452188284248,0.7980680628590027,0.20133203492996002,0,0.0,16.0
intervals_24_decimal6,sparse_realization_holdout,05,2419,0.3322178792362431,0.9995141274611634,1.387474365627977,1.7935973380357524,0.8063611874091191,0.7207340364428251,0.10069435995850819,0,0.0,16.0
